aX;aY;aZ
-0.11;-0.03;1.01
-0.05;-0.03;1.02
-0.05;-0.01;1.03
-0.02;0.05;1.23
-0.03;-0.02;0.97
-0.01;-0.02;0.95
-0.01;-0.01;0.96
0.03;-0.02;0.96
0.04;-0.05;0.96
0.12;-0.05;0.98
0.08;-0.04;0.99
0.00;0.01;0.94
-0.02;0.03;1.04
-0.14;0.03;1.00
-0.19;-0.02;1.04
-0.10;0.00;1.07
-0.17;0.04;1.00
-0.09;0.02;0.98
-0.02;0.00;0.93
0.04;-0.02;0.94
0.04;-0.06;0.99
0.10;-0.09;1.00
-0.04;-0.02;1.00
-0.01;0.03;0.99
-0.01;0.04;0.99
-0.06;-0.00;1.04
-0.03;-0.03;1.01
-0.11;0.03;1.03
-0.06;-0.01;1.02
-0.09;-0.04;1.05
-0.09;0.03;1.02
0.08;0.02;0.95
0.07;-0.01;0.94
0.02;-0.06;0.93
0.04;-0.08;0.95
-0.03;0.04;1.08
-0.05;0.03;1.00
-0.02;0.01;1.00
-0.01;0.02;1.00
-0.02;0.02;1.00
-0.01;-0.02;1.00
-0.02;-0.07;1.02
-0.04;-0.04;1.02
-0.11;0.04;1.04
0.04;-0.02;1.01
0.01;-0.02;0.99
0.02;-0.01;0.99
0.05;-0.01;0.97
0.07;-0.04;0.98
0.01;-0.04;0.96
-0.06;0.01;1.00
-0.11;0.05;1.03
-0.14;0.12;1.07
-0.13;0.04;1.03
-0.13;0.04;1.01
-0.06;0.02;0.99
-0.03;-0.01;0.99
0.04;-0.06;0.99
0.08;-0.10;1.02
0.03;-0.04;1.00
0.04;-0.08;1.00
0.07;-0.04;1.00
0.03;-0.02;1.00
-0.02;0.02;1.00
-0.03;0.02;0.99
-0.04;0.04;1.02
-0.08;0.04;1.01
-0.09;0.01;1.01
-0.10;0.04;1.02
-0.14;0.15;1.04
0.02;-0.00;0.98
0.00;-0.03;0.97
0.05;-0.10;0.95
0.12;-0.11;1.00
0.04;-0.02;0.92
0.01;0.02;1.10
-0.08;0.01;1.01
-0.07;0.01;1.00
-0.10;0.00;1.04
-0.10;-0.04;0.94
-0.16;0.05;0.99
-0.07;0.03;1.03
-0.08;-0.05;1.06
0.04;-0.03;0.97
0.04;-0.06;0.94
0.11;-0.07;0.93
0.14;-0.09;0.97
0.17;-0.08;1.00
0.11;-0.04;0.91
-0.07;0.05;0.53
-0.20;0.14;1.51
-0.17;0.08;1.05
-0.13;-0.01;1.01
-0.08;0.01;1.01
-0.03;-0.03;1.00
-0.07;0.01;1.01
-0.06;0.09;1.01
0.06;-0.02;1.06
0.09;-0.09;0.96
0.03;-0.05;0.96
0.07;-0.04;0.96
0.11;0.03;1.26
-0.07;0.02;1.07
-0.03;0.04;1.02
-0.08;-0.00;0.99
-0.11;-0.01;1.11
-0.02;-0.05;0.92
-0.07;0.03;0.96
-0.05;0.03;0.90
0.02;-0.05;1.04
0.02;-0.01;1.03
0.07;-0.02;1.01
0.10;-0.06;0.96
0.04;-0.04;0.94
0.08;-0.00;1.04
0.00;-0.01;1.00
0.01;-0.00;1.02
0.09;-0.09;1.08
-0.10;-0.01;1.12
0.00;-0.01;0.93
-0.05;0.03;0.92
-0.02;0.01;0.89
-0.07;-0.01;1.26
-0.12;0.01;1.20
0.00;0.01;0.98
0.05;-0.01;0.89
0.13;-0.04;0.89
0.10;-0.08;0.91
0.12;0.05;1.57
0.09;-0.01;1.16
-0.02;-0.02;1.05
-0.11;0.01;1.07
-0.13;0.02;0.98
-0.09;-0.03;1.01
-0.13;0.01;1.01
-0.08;-0.01;1.03
-0.04;0.07;1.11
0.01;-0.03;0.98
0.00;-0.02;0.98
0.06;-0.02;0.94
0.05;-0.02;0.94
0.07;-0.03;0.97
0.04;-0.01;0.98
-0.06;0.04;1.10
-0.01;0.01;1.02
-0.04;-0.02;1.01
-0.04;-0.02;1.01
-0.04;-0.01;1.01
-0.09;0.01;1.00
-0.04;0.00;1.01
-0.02;-0.01;0.97
0.01;0.00;1.01
0.01;0.00;0.99
0.00;-0.01;1.00
0.03;-0.01;1.01
-0.01;-0.00;1.01
-0.03;0.00;1.04
-0.03;-0.00;1.01
0.00;-0.01;1.00
-0.02;0.01;1.01
0.01;-0.04;1.01
-0.05;0.01;1.06
-0.01;0.02;1.01
0.02;-0.01;0.97
0.02;-0.03;0.96
0.02;-0.03;0.94
0.05;-0.01;0.94
0.03;0.03;1.00
-0.04;-0.00;1.01
-0.05;-0.05;1.04
0.01;-0.02;1.01
-0.04;-0.07;1.01
-0.00;-0.06;1.01
-0.11;-0.01;1.01
-0.06;-0.00;1.00
0.03;0.04;1.14
0.01;-0.02;0.97
0.05;-0.03;0.94
0.07;-0.08;1.00
0.12;-0.11;0.96
0.05;0.05;0.99
0.18;0.14;1.47
-0.10;0.06;1.05
0.02;0.04;1.06
-0.11;-0.08;0.97
-0.26;0.03;1.42
-0.00;-0.10;1.09
-0.09;-0.03;1.01
-0.09;-0.05;1.02
0.00;-0.05;0.99
0.01;-0.03;0.96
0.05;0.05;0.96
0.04;-0.04;0.95
0.06;0.02;0.99
0.03;-0.03;1.00
0.09;-0.01;1.09
-0.19;-0.02;1.08
-0.04;-0.09;0.91
-0.06;-0.03;0.98
-0.08;0.07;0.98
0.01;-0.10;1.09
-0.01;-0.11;1.04
-0.01;-0.06;1.00
0.02;-0.06;0.99
0.03;-0.01;0.95
0.03;-0.02;0.92
0.03;-0.01;0.98
0.03;0.08;1.25
-0.13;-0.04;1.05
-0.05;-0.03;1.05
0.02;-0.04;1.03
-0.05;-0.03;0.97
-0.01;-0.01;0.88
-0.13;0.16;1.66
0.00;-0.05;1.19
-0.04;-0.07;0.91
-0.01;-0.13;1.05
0.05;-0.02;0.93
0.04;0.03;0.94
0.06;0.10;1.02
0.05;0.07;1.21
-0.12;-0.03;1.01
-0.06;-0.04;1.09
-0.04;-0.05;0.91
-0.03;-0.07;0.92
-0.11;0.05;1.01
0.01;-0.05;0.98
-0.02;-0.10;0.99
0.02;-0.07;0.96
0.02;-0.03;0.96
0.03;0.03;0.96
0.03;-0.01;0.96
0.05;0.08;1.24
0.03;0.11;1.01
-0.06;-0.07;1.10
-0.04;-0.05;1.09
-0.04;-0.03;0.90
-0.07;-0.06;0.94
-0.35;0.07;1.52
-0.03;-0.01;1.20
-0.09;-0.08;1.04
0.05;-0.08;0.96
0.04;-0.05;0.94
0.05;0.03;0.97
0.04;0.01;0.96
0.02;0.00;1.00
0.00;0.02;1.00
0.03;0.04;0.97
-0.05;0.10;1.03
-0.14;-0.05;1.15
-0.07;-0.03;1.10
-0.06;-0.08;0.86
-0.11;-0.03;0.95
-0.05;0.02;1.29
-0.12;0.00;1.00
-0.10;-0.04;1.01
-0.02;-0.03;0.97
0.02;-0.00;0.93
0.05;0.03;0.94
0.03;0.02;0.95
0.05;-0.08;0.98
0.01;-0.08;1.02
-0.03;0.10;0.81
-0.03;0.00;1.02
0.01;0.10;1.06
-0.16;-0.01;1.00
-0.03;-0.06;0.92
-0.06;-0.06;0.97
-0.25;-0.10;1.16
-0.04;-0.02;1.10
-0.07;-0.05;1.05
-0.05;-0.02;1.01
0.01;-0.01;0.99
0.04;0.07;0.89
0.11;-0.05;0.84
0.08;-0.07;0.93
0.06;-0.12;1.28
-0.06;0.07;1.00
-0.12;0.28;0.76
-0.08;0.08;1.17
-0.11;-0.01;1.01
-0.17;-0.17;1.10
-0.05;-0.04;1.01
-0.05;-0.03;1.08
-0.07;-0.07;1.04
-0.06;-0.07;1.02
0.04;0.45;1.03
0.10;0.06;0.84
0.04;-0.01;0.99
0.03;-0.05;0.96
0.06;0.06;0.83
-0.08;-0.04;1.17
0.11;-0.01;0.95
-0.15;-0.03;1.12
0.00;-0.01;0.92
-0.04;-0.04;0.90
-0.02;-0.02;0.85
-0.09;-0.01;0.85
-0.35;-0.13;1.90
0.07;-0.07;0.94
0.06;-0.10;1.03
0.08;0.02;0.94
0.04;0.05;0.97
0.02;-0.04;0.98
0.03;-0.03;0.97
0.04;0.04;1.00
-0.03;0.09;1.05
-0.12;-0.02;1.22
0.00;-0.03;0.83
-0.06;-0.03;0.82
-0.06;0.00;0.88
-0.19;-0.00;0.80
0.02;-0.04;1.30
-0.10;-0.06;1.01
-0.01;-0.07;0.96
0.02;-0.05;0.94
0.02;0.00;0.94
0.07;0.03;1.00
0.04;-0.06;0.97
0.05;-0.04;0.94
0.00;0.10;1.00
0.07;0.23;0.78
-0.08;-0.07;1.15
-0.03;-0.10;0.80
-0.15;0.01;1.34
-0.06;-0.07;1.06
-0.10;-0.04;1.11
-0.05;-0.07;1.00
-0.03;-0.05;0.99
0.01;-0.03;0.93
-0.02;-0.04;0.96
0.05;-0.01;0.95
0.02;-0.05;0.96
0.03;-0.00;1.02
-0.01;0.11;0.98
0.07;0.02;0.97
-0.01;-0.06;1.02
-0.02;-0.04;0.88
-0.03;-0.06;0.93
-0.18;0.03;0.79
-0.08;-0.02;1.35
-0.17;-0.04;1.06
-0.07;-0.01;0.94
0.04;-0.01;0.89
0.06;-0.00;0.92
0.07;0.02;0.93
-0.00;-0.06;0.98
0.02;-0.04;0.99
0.02;-0.00;0.99
0.07;-0.04;0.90
0.01;-0.06;0.80
0.09;0.03;1.58
-0.03;-0.05;1.11
-0.09;-0.05;0.65
-0.08;-0.10;0.84
-0.07;-0.05;1.51
-0.20;-0.05;1.11
-0.08;-0.04;0.93
0.04;-0.03;0.87
0.12;0.16;0.96
0.09;-0.01;0.92
0.05;-0.05;1.03
0.04;-0.13;0.99
0.02;-0.01;0.94
0.05;-0.01;0.96
-0.01;0.02;0.97
-0.17;-0.05;1.10
-0.15;-0.03;0.90
-0.19;0.03;1.14
-0.12;0.10;0.95
-0.18;-0.07;1.21
-0.20;-0.04;1.10
-0.04;-0.03;0.94
-0.00;-0.04;0.91
0.02;-0.04;0.95
-0.01;-0.10;1.01
0.04;0.10;1.22
0.01;-0.01;1.02
0.03;0.00;1.00
0.03;0.01;0.87
-0.14;-0.06;1.12
-0.04;-0.02;0.77
-0.14;0.01;0.75
0.04;0.12;1.03
-0.07;-0.06;1.14
-0.12;-0.07;1.02
-0.02;-0.02;0.95
0.03;-0.02;0.94
0.03;-0.06;0.95
-0.02;-0.13;0.98
-0.02;-0.02;1.03
0.04;-0.05;1.02
0.05;-0.02;0.97
-0.01;-0.01;0.94
-0.07;-0.07;0.92
-0.10;-0.03;0.60
-0.07;0.11;1.03
-0.12;0.13;0.94
-0.15;-0.05;1.14
-0.07;-0.02;0.92
0.00;-0.03;0.87
0.02;-0.02;0.90
0.02;-0.09;1.03
-0.01;-0.04;1.00
-0.00;0.03;0.95
-0.04;0.01;0.98
0.03;-0.01;1.01
-0.02;-0.02;0.97
-0.04;0.00;0.97
-0.06;0.03;1.01
-0.07;0.04;1.02
-0.10;0.06;0.96
-0.12;-0.03;1.13
-0.06;-0.02;0.99
0.01;-0.04;0.96
0.01;-0.10;0.96
0.06;0.09;1.14
-0.06;-0.08;1.10
0.02;-0.01;0.99
0.03;-0.02;0.98
-0.01;-0.05;1.12
-0.10;-0.07;1.11
-0.04;0.03;0.47
-0.00;0.25;1.63
-0.12;0.00;1.11
-0.08;-0.04;0.99
0.01;-0.03;0.96
0.03;-0.02;0.94
0.01;-0.02;1.01
-0.02;-0.04;1.00
0.01;-0.02;0.98
-0.01;-0.02;0.97
-0.00;-0.04;0.95
-0.04;0.27;1.85
0.14;0.01;1.23
-0.10;-0.01;1.02
-0.03;-0.04;1.01
-0.12;0.01;1.06
0.00;0.03;1.11
-0.04;0.00;1.02
0.00;0.00;0.96
0.03;-0.02;0.96
0.04;-0.07;1.00
0.00;-0.08;1.01
0.04;-0.04;0.96
0.02;-0.03;0.93
0.01;0.10;1.40
0.08;0.02;1.07
-0.07;-0.04;1.02
-0.05;-0.06;1.01
-0.08;0.03;1.03
-0.06;0.11;1.10
-0.03;0.09;0.93
-0.08;-0.04;1.00
0.00;-0.04;1.00
0.01;-0.02;0.95
0.05;-0.04;0.96
0.03;-0.04;1.07
0.03;-0.07;1.04
0.03;-0.02;0.96
0.04;-0.01;0.94
-0.16;0.11;1.76
0.09;0.01;1.12
-0.13;-0.04;1.02
-0.05;0.01;1.01
-0.12;0.10;1.19
-0.11;0.01;0.99
-0.05;-0.01;0.99
0.03;0.07;0.87
0.11;-0.04;1.11
-0.01;-0.15;0.99
0.03;-0.05;1.00
0.03;-0.04;1.02
0.04;-0.00;1.00
0.03;-0.01;0.90
-0.03;-0.01;0.89
-0.37;0.03;2.01
-0.00;0.08;1.09
-0.10;-0.07;1.05
-0.14;-0.04;1.03
-0.13;-0.06;1.01
-0.05;-0.08;0.95
-0.02;-0.06;0.93
0.08;0.12;0.98
0.00;0.03;0.90
0.05;-0.05;1.01
0.01;0.08;1.11
0.01;-0.00;1.03
-0.00;-0.05;1.05
0.06;-0.01;1.07
0.02;0.00;0.95
-0.05;-0.02;0.83
-0.10;0.01;0.86
-0.30;0.26;1.53
0.08;-0.14;0.98
-0.05;-0.11;0.90
0.02;-0.02;1.09
-0.06;0.01;1.13
0.00;0.00;1.02
0.00;-0.03;0.98
-0.03;-0.05;0.95
0.01;-0.02;0.94
-0.07;0.02;0.94
0.02;-0.04;0.97
-0.05;0.03;1.02
0.01;0.01;0.98
-0.01;-0.02;0.96
-0.00;-0.03;0.96
0.03;-0.04;0.97
0.07;-0.20;1.12
-0.07;0.13;1.07
0.00;0.01;1.04
-0.01;-0.01;1.01
-0.06;-0.06;0.93
0.01;-0.04;0.90
-0.15;-0.08;1.12
-0.08;-0.08;0.91
0.03;0.04;1.15
0.05;0.03;1.00
0.04;-0.03;1.01
0.00;-0.02;1.01
0.02;-0.01;1.00
0.08;-0.01;0.94
-0.00;0.00;1.03
0.02;-0.00;1.03
-0.00;-0.01;1.02
-0.06;-0.00;0.94
-0.06;-0.04;0.85
-0.23;-0.15;1.68
-0.01;-0.01;1.11
-0.03;-0.07;0.97
0.03;-0.01;0.94
0.03;-0.03;0.99
0.03;0.06;0.96
0.06;-0.05;0.90
0.04;0.05;0.96
0.11;-0.02;1.10
-0.06;0.05;1.10
-0.12;0.00;1.02
-0.09;-0.10;0.96
-0.05;-0.03;1.00
-0.23;-0.07;1.05
-0.01;0.01;0.99
-0.10;-0.02;0.99
0.01;-0.07;0.97
0.03;-0.05;0.95
0.04;0.02;0.96
0.05;-0.01;0.94
0.03;0.00;0.99
0.02;0.02;0.99
0.03;0.03;1.20
-0.13;-0.04;1.03
-0.02;-0.05;0.98
-0.04;-0.05;0.95
-0.02;-0.04;0.96
-0.08;-0.09;0.97
-0.06;-0.16;0.92
-0.03;-0.07;1.16
-0.00;-0.04;1.03
0.03;-0.02;0.96
0.06;0.02;0.96
0.07;0.10;0.91
0.08;-0.02;0.98
0.01;0.08;1.11
0.02;-0.04;0.97
-0.05;-0.02;0.99
-0.05;-0.01;1.00
-0.03;-0.02;1.00
-0.03;-0.01;1.03
-0.08;0.00;1.05
-0.08;-0.04;1.03
-0.06;-0.06;1.01
-0.03;-0.06;0.97
0.01;-0.04;0.94
0.02;-0.00;0.96
0.04;0.00;0.94
0.01;0.00;0.95
0.01;0.09;1.16
-0.03;0.10;1.01
-0.06;-0.08;1.06
-0.10;-0.09;1.02
-0.13;-0.01;1.11
-0.12;0.02;1.08
-0.02;-0.08;1.10
-0.06;-0.05;1.11
-0.02;-0.08;1.01
-0.02;-0.07;0.98
0.01;-0.01;0.99
-0.00;0.01;0.98
0.01;0.03;0.99
-0.00;-0.03;1.00
-0.03;0.06;1.01
-0.04;0.00;1.02
-0.04;-0.00;1.03
-0.01;0.01;1.02
-0.03;-0.01;1.00
0.01;-0.02;0.98
-0.01;-0.02;0.98
-0.05;-0.02;0.99
-0.04;-0.03;0.99
-0.05;-0.02;1.01
-0.06;-0.01;1.01
-0.08;-0.04;1.04
-0.10;-0.00;1.01
-0.04;-0.04;0.99
-0.01;-0.05;0.96
-0.02;-0.04;0.96
0.00;-0.03;0.99
0.01;0.05;1.17
-0.00;-0.00;1.03
-0.02;-0.04;1.00
-0.04;0.02;1.00
0.03;-0.02;1.00
-0.03;-0.08;1.08
-0.04;-0.07;1.07
-0.07;-0.05;1.03
0.02;0.10;0.96
0.05;-0.00;0.85
0.04;-0.04;1.00
-0.00;-0.02;0.97
0.02;0.06;0.83
0.01;-0.06;1.11
0.01;0.03;1.03
-0.08;-0.01;0.92
-0.06;-0.03;1.00
-0.02;-0.03;1.01
-0.05;0.02;1.00
-0.10;0.03;1.00
-0.01;-0.10;1.08
-0.02;-0.07;1.00
-0.02;-0.04;1.00
-0.00;-0.02;0.96
-0.00;-0.00;0.97
0.00;-0.01;0.97
0.03;-0.04;1.03
-0.03;0.02;1.08
0.01;0.03;1.01
-0.01;-0.04;1.04
-0.05;-0.06;1.11
-0.01;-0.03;0.94
-0.02;-0.01;0.93
-0.03;-0.02;0.91
-0.09;0.02;0.95
-0.09;0.01;1.09
-0.01;-0.08;0.96
-0.06;-0.04;0.97
0.01;-0.01;0.98
0.00;-0.01;0.99
0.00;0.01;1.00
-0.00;0.01;1.06
-0.01;-0.00;1.00
0.07;-0.06;1.03
-0.07;-0.03;1.06
-0.01;-0.02;1.00
-0.02;-0.00;1.00
-0.10;-0.02;1.02
-0.04;-0.05;1.02
-0.08;-0.05;1.05
-0.02;-0.08;0.99
-0.00;0.01;0.99
0.01;-0.03;0.98
0.02;-0.00;0.99
0.02;-0.02;0.93
0.05;-0.04;1.06
0.09;0.03;1.11
-0.05;0.06;1.01
-0.05;-0.04;1.06
-0.01;-0.04;1.10
0.03;-0.04;1.04
-0.06;-0.01;0.90
-0.08;0.02;0.73
-0.18;0.01;0.83
-0.03;-0.03;1.23
-0.03;-0.14;1.07
-0.02;-0.08;1.00
-0.02;0.10;1.00
-0.02;-0.05;0.97
0.06;0.03;0.95
0.05;-0.09;0.99
0.05;-0.04;0.94
0.09;0.16;0.76
-0.05;0.03;1.32
-0.04;-0.08;1.00
-0.15;-0.03;1.16
-0.04;-0.05;0.82
-0.05;-0.00;0.89
-0.23;0.03;1.51
0.01;-0.08;1.07
-0.02;-0.05;0.92
0.03;-0.02;0.97
0.03;0.02;0.98
0.05;-0.03;0.99
0.01;-0.03;0.99
0.02;0.05;1.08
0.02;0.07;0.98
-0.04;-0.05;1.12
-0.05;-0.05;1.09
-0.03;-0.03;0.97
-0.06;-0.02;0.95
0.01;-0.00;0.96
-0.09;-0.04;0.92
-0.15;0.09;1.59
0.06;-0.08;1.09
-0.00;-0.07;0.98
0.01;-0.05;1.01
0.04;0.02;0.99
0.05;0.04;0.98
0.01;0.00;1.00
0.02;-0.02;1.00
0.04;-0.06;0.98
0.01;-0.06;1.12
0.05;-0.08;0.98
-0.03;-0.03;0.94
-0.00;0.02;0.84
-0.07;0.01;0.91
0.07;-0.06;1.07
0.03;-0.00;1.03
-0.06;0.06;1.02
0.01;0.05;1.04
-0.04;-0.00;1.00
-0.01;-0.03;0.97
0.00;-0.04;0.95
0.05;-0.03;0.96
-0.01;-0.01;0.98
-0.01;-0.01;0.99
0.02;0.03;1.00
0.13;-0.04;1.17
-0.08;-0.03;1.11
-0.01;-0.03;0.81
0.02;-0.05;0.91
-0.08;-0.01;1.10
-0.01;-0.04;1.01
-0.05;0.02;1.00
0.01;0.01;1.01
0.06;-0.01;0.96
0.04;0.01;0.96
-0.13;0.03;1.06
0.00;-0.08;1.05
-0.03;-0.01;1.09
-0.02;-0.08;1.04
-0.05;-0.17;1.10
0.02;-0.02;1.03
0.03;-0.02;1.01
-0.03;-0.01;0.89
0.00;-0.06;0.88
-0.09;0.01;0.93
-0.04;-0.02;0.93
0.02;-0.12;0.84
-0.07;-0.03;0.86
0.05;0.02;0.99
0.01;0.01;0.98
0.02;0.05;0.96
0.05;-0.04;1.00
0.02;0.04;1.15
0.04;-0.00;1.02
-0.07;-0.08;1.13
-0.02;-0.03;1.07
-0.01;-0.03;1.01
-0.05;-0.03;0.92
0.02;-0.02;0.95
-0.15;-0.14;1.35
-0.04;0.04;1.08
-0.01;0.01;0.98
-0.05;0.00;1.00
0.03;-0.03;0.97
-0.01;-0.04;0.96
0.03;-0.02;0.99
0.01;-0.01;0.96
0.02;-0.02;0.98
-0.01;0.01;1.11
-0.11;-0.00;1.07
0.00;-0.00;1.03
0.01;-0.02;1.00
0.00;0.01;0.93
-0.06;0.00;0.92
-0.08;-0.01;0.82
-0.14;0.02;0.89
-0.03;-0.06;1.15
0.02;-0.02;0.98
0.05;-0.03;0.97
0.03;-0.02;1.00
0.00;-0.01;0.99
0.07;-0.01;1.01
0.01;-0.01;1.00
-0.01;-0.00;1.01
0.11;-0.03;0.94
-0.06;0.01;1.12
0.01;-0.00;0.96
-0.03;-0.02;0.96
0.01;-0.06;0.88
-0.11;0.01;0.89
-0.08;-0.05;0.96
-0.00;-0.07;0.97
0.01;-0.03;0.98
0.01;-0.02;1.00
0.01;-0.02;0.98
0.01;0.00;0.97
0.02;-0.01;0.97
-0.00;0.01;1.06
-0.01;-0.01;1.00
-0.02;-0.02;1.04
-0.01;-0.02;1.07
0.03;-0.03;1.00
-0.00;-0.02;0.94
-0.05;0.06;0.83
-0.10;0.01;0.80
-0.10;-0.10;2.08
-0.06;-0.01;1.24
0.05;-0.04;0.97
-0.00;-0.01;0.99
0.03;0.01;0.98
0.04;0.01;0.98
0.00;-0.01;0.98
0.00;-0.02;0.98
0.05;0.02;1.12
-0.02;0.01;0.99
-0.06;-0.00;1.08
-0.05;-0.00;1.18
-0.01;-0.01;0.91
-0.02;0.03;0.87
-0.13;0.01;0.79
-0.05;-0.20;1.01
0.10;-0.03;1.25
0.01;-0.03;0.96
0.02;0.01;0.98
0.02;0.05;0.97
0.03;-0.01;0.99
-0.01;0.02;1.02
-0.03;0.02;1.00
0.08;-0.09;0.92
-0.04;-0.06;1.07
0.01;-0.03;1.02
0.01;-0.02;0.96
-0.04;-0.00;0.83
-0.10;0.02;0.86
-0.05;-0.02;0.91
0.07;-0.06;1.16
0.06;-0.07;1.00
-0.03;-0.03;1.00
0.02;-0.05;0.98
-0.01;-0.03;0.96
0.04;-0.02;0.98
0.02;0.00;1.03
0.00;0.10;0.99
-0.05;-0.06;1.00
-0.04;-0.05;1.10
0.01;-0.03;1.04
-0.03;0.01;0.89
-0.02;-0.00;0.83
-0.10;0.01;0.84
-0.07;-0.01;0.94
0.04;-0.18;0.97
0.08;-0.02;1.08
0.05;0.00;0.97
0.03;0.11;0.90
0.06;0.03;0.99
0.00;0.07;0.99
-0.03;-0.06;1.02
-0.06;-0.05;1.13
0.01;-0.04;1.03
-0.04;-0.01;0.96
-0.03;0.00;0.86
-0.13;0.03;0.84
-0.07;-0.00;0.91
-0.19;0.02;1.62
0.05;-0.06;1.14
0.08;0.04;1.01
-0.02;0.01;1.01
0.01;-0.02;1.02
-0.01;-0.04;1.03
-0.00;-0.02;1.00
-0.02;-0.02;1.05
-0.00;-0.02;1.01
-0.04;-0.00;0.98
-0.02;0.02;0.93
-0.03;0.02;0.97
-0.08;0.01;0.93
-0.00;0.06;0.96
0.08;-0.10;1.03
-0.02;-0.05;0.98
-0.01;-0.02;1.00
0.00;-0.02;0.98
0.02;-0.03;0.97
0.02;0.10;1.02
-0.02;-0.04;1.03
-0.04;-0.03;1.05
-0.02;-0.02;0.96
-0.05;-0.01;0.99
-0.09;-0.02;1.04
-0.06;-0.07;0.92
-0.01;0.03;1.04
-0.01;0.01;1.04
-0.00;-0.03;0.99
0.02;-0.03;0.97
0.01;-0.02;0.96
0.06;-0.03;0.97
0.01;-0.01;0.98
0.03;0.06;1.04
-0.02;-0.03;0.94
-0.01;-0.02;1.09
-0.03;-0.00;0.99
-0.03;-0.01;0.89
-0.07;-0.02;0.90
-0.18;-0.15;1.29
-0.19;0.02;1.17
0.02;0.02;1.00
0.00;0.03;0.94
0.04;0.03;0.98
0.01;-0.01;0.96
0.05;-0.03;0.97
0.02;-0.02;0.97
0.00;0.00;0.98
-0.04;-0.01;1.09
-0.11;-0.06;0.92
-0.01;-0.01;0.99
-0.02;-0.01;1.00
-0.06;0.01;1.01
-0.07;0.01;1.01
-0.04;-0.03;1.04
-0.05;-0.03;1.01
0.02;-0.04;0.96
0.03;-0.02;0.95
0.02;-0.04;0.95
0.04;-0.04;0.97
-0.00;-0.01;0.98
0.04;0.09;1.26
-0.12;-0.02;1.12
0.05;-0.03;1.07
0.00;-0.02;1.03
-0.07;-0.00;0.83
-0.01;-0.01;0.79
-0.15;0.01;0.85
-0.15;-0.21;2.11
0.11;-0.02;1.14
0.00;-0.07;0.89
0.06;-0.04;0.96
0.08;0.01;0.97
0.06;-0.02;0.97
0.05;-0.04;0.95
0.08;0.01;1.10
-0.06;-0.01;1.09
0.00;-0.03;1.06
-0.05;-0.02;0.99
-0.04;-0.02;0.93
-0.06;0.02;0.86
-0.15;0.02;0.83
-0.09;-0.01;0.94
0.10;-0.01;1.21
-0.00;0.03;0.96
0.04;0.03;0.97
0.05;-0.03;0.98
0.07;-0.02;0.99
-0.01;0.10;0.98
-0.01;-0.07;1.03
-0.01;-0.05;1.10
0.03;-0.03;1.06
-0.00;-0.01;1.02
-0.04;0.00;0.79
0.01;-0.02;0.75
-0.14;0.00;0.92
-0.20;-0.19;2.13
0.09;-0.10;1.00
0.05;-0.04;0.92
0.07;-0.03;1.13
0.05;0.05;0.98
0.07;-0.03;0.97
0.02;0.08;1.03
0.02;0.09;1.03
-0.05;-0.06;1.05
-0.02;-0.04;1.06
-0.04;-0.02;0.97
-0.05;-0.02;0.95
-0.01;0.01;0.97
-0.05;0.00;0.94
-0.14;-0.18;1.35
0.04;-0.19;0.85
0.03;0.09;0.94
-0.03;0.04;1.02
0.01;0.02;1.00
-0.01;0.01;0.97
0.00;-0.06;0.95
0.08;-0.03;0.95
0.05;-0.00;0.97
-0.07;0.15;1.07
0.07;-0.00;0.93
-0.02;-0.04;1.12
0.05;-0.03;1.01
-0.00;-0.02;1.07
-0.03;-0.01;0.95
-0.00;-0.07;0.79
-0.08;-0.00;0.81
-0.11;-0.01;0.95
-0.26;-0.02;1.28
0.09;-0.08;0.97
-0.00;0.00;0.95
0.05;-0.02;0.98
0.00;-0.01;0.99
0.02;-0.03;0.98
0.02;-0.02;0.97
-0.03;0.03;1.18
0.06;-0.08;0.97
-0.08;-0.02;1.06
0.01;-0.03;0.99
-0.01;-0.03;0.96
-0.01;-0.02;0.91
0.03;-0.00;0.94
-0.07;-0.01;0.92
0.07;-0.06;1.13
-0.00;0.01;1.01
0.01;-0.01;1.00
-0.04;-0.02;0.99
0.00;-0.04;0.97
0.01;-0.02;0.97
0.02;-0.04;0.96
-0.00;-0.03;0.96
0.04;-0.01;0.98
-0.02;-0.00;1.34
0.03;-0.06;0.96
-0.06;-0.01;1.01
-0.01;-0.02;1.00
-0.02;-0.04;1.00
-0.01;-0.02;0.98
-0.00;-0.01;0.98
-0.08;-0.01;0.91
-0.01;-0.08;1.05
-0.08;0.07;1.07
0.03;-0.01;1.04
-0.04;0.01;0.97
-0.02;-0.01;0.98
0.01;-0.02;0.97
0.01;-0.00;0.98
0.03;-0.06;0.97
-0.02;-0.02;0.96
0.00;0.01;0.99
-0.04;0.03;1.26
-0.12;0.00;1.04
-0.09;-0.01;1.12
0.03;-0.06;0.85
-0.19;0.01;1.35
-0.12;0.09;1.03
-0.02;0.02;1.11
-0.02;-0.06;0.96
0.03;-0.07;0.95
0.03;0.02;0.97
0.00;0.01;0.98
-0.01;-0.03;0.97
-0.01;-0.01;1.00
-0.01;-0.00;0.98
-0.01;0.01;1.03
-0.04;-0.05;1.08
-0.05;-0.01;1.01
-0.02;-0.01;1.00
-0.07;-0.01;1.01
-0.05;-0.02;1.01
-0.01;0.02;1.13
0.01;-0.03;1.01
